title,runtime,vote_average,vote_count,year,genre
Contempt,103.0,7.5,138.0,1963,drama
Face/Off,138.0,6.8,1612.0,1997,action
Face/Off,138.0,6.8,1612.0,1997,crime
Face/Off,138.0,6.8,1612.0,1997,science fiction
Face/Off,138.0,6.8,1612.0,1997,thriller
Fall,93.0,7.2,6.0,1997,drama
Fall,93.0,7.2,6.0,1997,romance
Gabbeh,75.0,7.5,6.0,1996,drama
Gabbeh,75.0,7.5,6.0,1996,mystery
Gabbeh,75.0,7.5,6.0,1996,romance
Mondo,80.0,7.0,3.0,1995,drama
The Innocent Sleep,110.0,0.0,0.0,1996,thriller
For Ever Mozart,84.0,8.0,3.0,1996,drama
For Ever Mozart,84.0,8.0,3.0,1996,comedy
For Ever Mozart,84.0,8.0,3.0,1996,war
Men in Black,98.0,6.9,4521.0,1997,action
Men in Black,98.0,6.9,4521.0,1997,adventure
Men in Black,98.0,6.9,4521.0,1997,comedy
Men in Black,98.0,6.9,4521.0,1997,science fiction
Out to Sea,106.0,5.8,20.0,1997,comedy
Out to Sea,106.0,5.8,20.0,1997,romance
Wild America,106.0,5.8,28.0,1997,family
A Simple Wish,86.0,5.5,46.0,1997,adventure
A Simple Wish,86.0,5.5,46.0,1997,comedy
A Simple Wish,86.0,5.5,46.0,1997,family
A Simple Wish,86.0,5.5,46.0,1997,fantasy
Contact,150.0,7.2,1338.0,1997,drama
Contact,150.0,7.2,1338.0,1997,science fiction
Contact,150.0,7.2,1338.0,1997,mystery
Love Serenade,101.0,6.0,4.0,1996,comedy
Love Serenade,101.0,6.0,4.0,1996,foreign
Love Serenade,101.0,6.0,4.0,1996,romance
G.I. Jane,125.0,6.0,404.0,1997,action
G.I. Jane,125.0,6.0,404.0,1997,drama
Conan the Barbarian,129.0,6.6,663.0,1982,adventure
Conan the Barbarian,129.0,6.6,663.0,1982,fantasy
Conan the Barbarian,129.0,6.6,663.0,1982,action
George of the Jungle,92.0,5.4,508.0,1997,adventure
George of the Jungle,92.0,5.4,508.0,1997,comedy
George of the Jungle,92.0,5.4,508.0,1997,family
George of the Jungle,92.0,5.4,508.0,1997,romance
Cop Land,104.0,6.6,384.0,1997,action
Cop Land,104.0,6.6,384.0,1997,crime
Cop Land,104.0,6.6,384.0,1997,drama
Event Horizon,96.0,6.4,752.0,1997,horror
Event Horizon,96.0,6.4,752.0,1997,science fiction
Event Horizon,96.0,6.4,752.0,1997,mystery
Spawn,96.0,5.0,344.0,1997,action
Spawn,96.0,5.0,344.0,1997,adventure
Spawn,96.0,5.0,344.0,1997,fantasy
Spawn,96.0,5.0,344.0,1997,horror
Spawn,96.0,5.0,344.0,1997,science fiction
Spawn,96.0,5.0,344.0,1997,thriller
Air Bud,98.0,5.3,108.0,1997,comedy
Air Bud,98.0,5.3,108.0,1997,family
Air Bud,98.0,5.3,108.0,1997,drama
Picture Perfect,105.0,5.1,114.0,1997,comedy
Picture Perfect,105.0,5.1,114.0,1997,romance
In the Company of Men,97.0,6.8,45.0,1997,comedy
In the Company of Men,97.0,6.8,45.0,1997,drama
Free Willy 3: The Rescue,86.0,5.6,76.0,1997,adventure
Career Girls,83.0,7.4,15.0,1997,drama
Conspiracy Theory,135.0,6.5,440.0,1997,action
Conspiracy Theory,135.0,6.5,440.0,1997,drama
Conspiracy Theory,135.0,6.5,440.0,1997,mystery
Conspiracy Theory,135.0,6.5,440.0,1997,thriller
Desperate Measures,100.0,5.9,60.0,1998,action
Desperate Measures,100.0,5.9,60.0,1998,drama
Desperate Measures,100.0,5.9,60.0,1998,thriller
Steel,97.0,4.2,49.0,1997,science fiction
Steel,97.0,4.2,49.0,1997,action
Steel,97.0,4.2,49.0,1997,adventure
She's So Lovely,100.0,5.3,26.0,1997,drama
She's So Lovely,100.0,5.3,26.0,1997,romance
She's So Lovely,100.0,5.3,26.0,1997,thriller
Hoodlum,130.0,6.5,33.0,1997,crime
Hoodlum,130.0,6.5,33.0,1997,drama
Leave it to Beaver,84.0,5.2,20.0,1997,adventure
Leave it to Beaver,84.0,5.2,20.0,1997,comedy
Leave it to Beaver,84.0,5.2,20.0,1997,drama
Leave it to Beaver,84.0,5.2,20.0,1997,family
Mimic,105.0,5.7,255.0,1997,fantasy
Mimic,105.0,5.7,255.0,1997,horror
Mimic,105.0,5.7,255.0,1997,thriller
Money Talks,97.0,6.0,90.0,1997,action
Money Talks,97.0,6.0,90.0,1997,adventure
Money Talks,97.0,6.0,90.0,1997,comedy
Excess Baggage,101.0,5.6,56.0,1997,action
Excess Baggage,101.0,5.6,56.0,1997,comedy
Excess Baggage,101.0,5.6,56.0,1997,romance
Kull the Conqueror,95.0,5.2,39.0,1997,adventure
Kull the Conqueror,95.0,5.2,39.0,1997,fantasy
Kull the Conqueror,95.0,5.2,39.0,1997,action
Kull the Conqueror,95.0,5.2,39.0,1997,science fiction
Air Force One,124.0,6.2,859.0,1997,action
Air Force One,124.0,6.2,859.0,1997,thriller
One Eight Seven,119.0,6.5,141.0,1997,drama
One Eight Seven,119.0,6.5,141.0,1997,thriller
The Hunt for Red October,134.0,7.2,971.0,1990,action
The Hunt for Red October,134.0,7.2,971.0,1990,adventure
The Hunt for Red October,134.0,7.2,971.0,1990,thriller
My Own Private Idaho,104.0,7.1,218.0,1991,drama
My Own Private Idaho,104.0,7.1,218.0,1991,romance
"Kiss Me, Guido",86.0,4.4,10.0,1997,comedy
Star Maps,86.0,5.3,3.0,1997,comedy
Star Maps,86.0,5.3,3.0,1997,drama
In & Out,90.0,6.3,181.0,1997,comedy
In & Out,90.0,6.3,181.0,1997,romance
The Edge,117.0,6.8,359.0,1997,action
The Edge,117.0,6.8,359.0,1997,adventure
The Edge,117.0,6.8,359.0,1997,drama
The Peacemaker,124.0,5.8,263.0,1997,action
The Peacemaker,124.0,5.8,263.0,1997,thriller
L.A. Confidential,138.0,7.7,1340.0,1997,crime
L.A. Confidential,138.0,7.7,1340.0,1997,drama
L.A. Confidential,138.0,7.7,1340.0,1997,mystery
L.A. Confidential,138.0,7.7,1340.0,1997,thriller
Seven Years in Tibet,136.0,7.0,644.0,1997,adventure
Seven Years in Tibet,136.0,7.0,644.0,1997,drama
Seven Years in Tibet,136.0,7.0,644.0,1997,history
Kiss the Girls,115.0,6.2,353.0,1997,drama
Kiss the Girls,115.0,6.2,353.0,1997,mystery
Kiss the Girls,115.0,6.2,353.0,1997,thriller
Kiss the Girls,115.0,6.2,353.0,1997,crime
Soul Food,114.0,6.6,19.0,1997,comedy
Soul Food,114.0,6.6,19.0,1997,drama
Kicked in the Head,87.0,5.0,1.0,1997,comedy
Kicked in the Head,87.0,5.0,1.0,1997,crime
Kicked in the Head,87.0,5.0,1.0,1997,drama
Kicked in the Head,87.0,5.0,1.0,1997,romance
Wishmaster,90.0,5.6,114.0,1997,horror
A Thousand Acres,105.0,5.7,11.0,1997,drama
The Game,129.0,7.5,1556.0,1997,drama
The Game,129.0,7.5,1556.0,1997,thriller
The Game,129.0,7.5,1556.0,1997,mystery
Fire Down Below,105.0,5.0,91.0,1997,action
Fire Down Below,105.0,5.0,91.0,1997,adventure
Fire Down Below,105.0,5.0,91.0,1997,crime
Fire Down Below,105.0,5.0,91.0,1997,thriller
U Turn,125.0,6.5,185.0,1997,thriller
The Locusts,124.0,3.8,3.0,1997,drama
The Locusts,124.0,3.8,3.0,1997,romance
The Matchmaker,97.0,6.1,18.0,1997,comedy
The Matchmaker,97.0,6.1,18.0,1997,romance
The Assignment,119.0,6.6,41.0,1997,thriller
The Assignment,119.0,6.6,41.0,1997,action
The Assignment,119.0,6.6,41.0,1997,crime
A Smile Like Yours,98.0,3.2,6.0,1997,comedy
A Smile Like Yours,98.0,3.2,6.0,1997,romance
Ulee's Gold,112.0,6.5,19.0,1997,drama
The Ice Storm,112.0,6.9,181.0,1997,drama
Stag,91.0,5.8,6.0,1997,thriller
Chasing Amy,113.0,6.7,441.0,1997,comedy
Chasing Amy,113.0,6.7,441.0,1997,drama
Chasing Amy,113.0,6.7,441.0,1997,romance
Def Jam's How to Be a Player,93.0,5.4,9.0,1997,comedy
Def Jam's How to Be a Player,93.0,5.4,9.0,1997,romance
The Full Monty,91.0,6.9,372.0,1997,comedy
Alive and Kicking,98.0,0.0,1.0,1996,comedy
Alive and Kicking,98.0,0.0,1.0,1996,drama
Mrs Brown,105.0,6.6,45.0,1997,drama
Mrs Brown,105.0,6.6,45.0,1997,history
Mrs Brown,105.0,6.6,45.0,1997,romance
I Know What You Did Last Summer,100.0,5.6,698.0,1997,horror
I Know What You Did Last Summer,100.0,5.6,698.0,1997,thriller
I Know What You Did Last Summer,100.0,5.6,698.0,1997,mystery
The Devil's Advocate,144.0,7.2,1414.0,1997,drama
The Devil's Advocate,144.0,7.2,1414.0,1997,horror
The Devil's Advocate,144.0,7.2,1414.0,1997,mystery
The Devil's Advocate,144.0,7.2,1414.0,1997,thriller
RocketMan,95.0,5.4,36.0,1997,comedy
RocketMan,95.0,5.4,36.0,1997,family
RocketMan,95.0,5.4,36.0,1997,science fiction
Playing God,94.0,5.6,26.0,1997,drama
Playing God,94.0,5.6,26.0,1997,action
Playing God,94.0,5.6,26.0,1997,thriller
Playing God,94.0,5.6,26.0,1997,crime
The House of Yes,85.0,6.3,30.0,1997,comedy
The House of Yes,85.0,6.3,30.0,1997,drama
"Fast, Cheap & Out of Control",83.0,8.3,8.0,1997,documentary
Washington Square,115.0,7.4,5.0,1997,drama
Washington Square,115.0,7.4,5.0,1997,romance
Telling Lies In America,101.0,6.3,6.0,1997,music
Telling Lies In America,101.0,6.3,6.0,1997,drama
Year of the Horse,106.0,3.8,3.0,1997,documentary
Year of the Horse,106.0,3.8,3.0,1997,music
Gattaca,106.0,7.5,1846.0,1997,thriller
Gattaca,106.0,7.5,1846.0,1997,science fiction
Gattaca,106.0,7.5,1846.0,1997,mystery
Gattaca,106.0,7.5,1846.0,1997,romance
FairyTale: A True Story,99.0,6.2,25.0,1997,fantasy
FairyTale: A True Story,99.0,6.2,25.0,1997,drama
FairyTale: A True Story,99.0,6.2,25.0,1997,mystery
FairyTale: A True Story,99.0,6.2,25.0,1997,family
Phantoms,91.0,5.2,110.0,1998,horror
Phantoms,91.0,5.2,110.0,1998,science fiction
Phantoms,91.0,5.2,110.0,1998,thriller
Swept from the Sea,113.0,6.5,12.0,1998,drama
Swept from the Sea,113.0,6.5,12.0,1998,romance
Wonderland,0.0,0.0,0.0,1997,documentary
A Life Less Ordinary,103.0,6.2,130.0,1997,fantasy
A Life Less Ordinary,103.0,6.2,130.0,1997,drama
A Life Less Ordinary,103.0,6.2,130.0,1997,comedy
A Life Less Ordinary,103.0,6.2,130.0,1997,thriller
A Life Less Ordinary,103.0,6.2,130.0,1997,science fiction
A Life Less Ordinary,103.0,6.2,130.0,1997,romance
Hurricane Streets,86.0,4.8,4.0,1997,romance
Hurricane Streets,86.0,4.8,4.0,1997,crime
Hurricane Streets,86.0,4.8,4.0,1997,drama
Eve's Bayou,109.0,6.3,29.0,1997,drama
Switchback,118.0,5.8,52.0,1997,action
Switchback,118.0,5.8,52.0,1997,adventure
Switchback,118.0,5.8,52.0,1997,mystery
Switchback,118.0,5.8,52.0,1997,thriller
Gang Related,102.0,6.5,32.0,1997,action
Gang Related,102.0,6.5,32.0,1997,drama
Stripes,106.0,6.5,253.0,1981,action
Stripes,106.0,6.5,253.0,1981,comedy
Nenette and Boni,103.0,8.0,7.0,1997,drama
Bean,85.0,6.3,602.0,1997,comedy
Hugo Pool,92.0,5.2,16.0,1997,comedy
Hugo Pool,92.0,5.2,16.0,1997,romance
Mad City,114.0,5.9,81.0,1997,action
Mad City,114.0,5.9,81.0,1997,drama
Mad City,114.0,5.9,81.0,1997,thriller
One Night Stand,102.0,5.7,24.0,1997,drama
The Tango Lesson,100.0,6.4,5.0,1997,drama
The Tango Lesson,100.0,6.4,5.0,1997,music
The Tango Lesson,100.0,6.4,5.0,1997,romance
The Tango Lesson,100.0,6.4,5.0,1997,foreign
Welcome to Sarajevo,103.0,6.5,22.0,1997,war
Welcome to Sarajevo,103.0,6.5,22.0,1997,drama
Welcome to Sarajevo,103.0,6.5,22.0,1997,history
Deceiver,106.0,6.6,16.0,1997,mystery
Deceiver,106.0,6.6,16.0,1997,crime
Deceiver,106.0,6.6,16.0,1997,drama
Deceiver,106.0,6.6,16.0,1997,thriller
The Rainmaker,135.0,6.7,239.0,1997,drama
The Rainmaker,135.0,6.7,239.0,1997,crime
The Rainmaker,135.0,6.7,239.0,1997,thriller
Boogie Nights,155.0,7.5,812.0,1997,drama
Witness,113.0,7.0,390.0,1985,crime
Witness,113.0,7.0,390.0,1985,drama
Witness,113.0,7.0,390.0,1985,romance
Witness,113.0,7.0,390.0,1985,thriller
Incognito,108.0,6.3,7.0,1997,crime
Incognito,108.0,6.3,7.0,1997,thriller
Starship Troopers,129.0,6.7,1584.0,1997,adventure
Starship Troopers,129.0,6.7,1584.0,1997,action
Starship Troopers,129.0,6.7,1584.0,1997,thriller
Starship Troopers,129.0,6.7,1584.0,1997,science fiction
Critical Care,107.0,6.1,9.0,1997,comedy
Critical Care,107.0,6.1,9.0,1997,drama
The Joy Luck Club,139.0,7.1,34.0,1993,drama
Chairman of the Board,95.0,2.7,13.0,1998,comedy
Sliding Doors,99.0,6.6,363.0,1998,comedy
Sliding Doors,99.0,6.6,363.0,1998,drama
Sliding Doors,99.0,6.6,363.0,1998,fantasy
Sliding Doors,99.0,6.6,363.0,1998,romance
Mortal Kombat: Annihilation,95.0,3.8,225.0,1997,action
Mortal Kombat: Annihilation,95.0,3.8,225.0,1997,fantasy
Mortal Kombat: Annihilation,95.0,3.8,225.0,1997,science fiction
The Truman Show,103.0,7.8,4702.0,1998,comedy
The Truman Show,103.0,7.8,4702.0,1998,drama
The Wings of the Dove,102.0,6.9,34.0,1997,drama
The Wings of the Dove,102.0,6.9,34.0,1997,romance
Mrs. Dalloway,97.0,5.4,7.0,1997,drama
Mrs. Dalloway,97.0,5.4,7.0,1997,romance
"I Love You, I Love You Not",88.0,5.0,10.0,1996,drama
"I Love You, I Love You Not",88.0,5.0,10.0,1996,family
"I Love You, I Love You Not",88.0,5.0,10.0,1996,romance
Red Corner,122.0,5.9,79.0,1997,crime
Red Corner,122.0,5.9,79.0,1997,drama
Red Corner,122.0,5.9,79.0,1997,thriller
The Jackal,124.0,6.1,536.0,1997,action
The Jackal,124.0,6.1,536.0,1997,thriller
The Jackal,124.0,6.1,536.0,1997,adventure
The Jackal,124.0,6.1,536.0,1997,crime
Anastasia,94.0,7.4,1481.0,1997,animation
Anastasia,94.0,7.4,1481.0,1997,family
The Man Who Knew Too Little,97.0,6.5,126.0,1997,comedy
The Man Who Knew Too Little,97.0,6.5,126.0,1997,thriller
The Man Who Knew Too Little,97.0,6.5,126.0,1997,crime
The Man Who Knew Too Little,97.0,6.5,126.0,1997,action
Alien: Resurrection,109.0,5.9,1388.0,1997,science fiction
Alien: Resurrection,109.0,5.9,1388.0,1997,horror
Alien: Resurrection,109.0,5.9,1388.0,1997,action
Alien Escape,85.0,4.5,2.0,1996,horror
Alien Escape,85.0,4.5,2.0,1996,science fiction
Amistad,155.0,6.8,324.0,1997,drama
Amistad,155.0,6.8,324.0,1997,history
Amistad,155.0,6.8,324.0,1997,mystery
The Apostle,134.0,6.1,39.0,1997,drama
Artemisia,98.0,6.2,10.0,1997,drama
Artemisia,98.0,6.2,10.0,1997,history
Bent,105.0,6.3,34.0,1997,drama
Bent,105.0,6.3,34.0,1997,history
Bent,105.0,6.3,34.0,1997,romance
Bang,98.0,6.0,1.0,1995,drama
The Boys,107.0,5.4,7.0,1997,comedy
The Butcher Boy,110.0,6.7,36.0,1997,comedy
The Butcher Boy,110.0,6.7,36.0,1997,drama
Deconstructing Harry,96.0,7.3,188.0,1997,comedy
Deconstructing Harry,96.0,7.3,188.0,1997,drama
Flubber,93.0,5.3,707.0,1997,comedy
Flubber,93.0,5.3,707.0,1997,family
Flubber,93.0,5.3,707.0,1997,science fiction
For Richer or Poorer,115.0,5.6,43.0,1997,comedy
Good Will Hunting,126.0,7.9,2880.0,1997,drama
Guy,91.0,6.0,1.0,1997,
Tar,0.0,0.0,0.0,1997,
Home Alone 3,102.0,5.1,632.0,1997,comedy
Home Alone 3,102.0,5.1,632.0,1997,family
Ill Gotten Gains,101.0,0.0,0.0,1997,drama
Man of Her Dreams,94.0,0.0,0.0,1997,horror
Man of Her Dreams,94.0,0.0,0.0,1997,drama
Midnight in the Garden of Good and Evil,155.0,6.3,161.0,1997,crime
Midnight in the Garden of Good and Evil,155.0,6.3,161.0,1997,drama
Midnight in the Garden of Good and Evil,155.0,6.3,161.0,1997,mystery
Midnight in the Garden of Good and Evil,155.0,6.3,161.0,1997,thriller
MouseHunt,98.0,6.2,297.0,1997,comedy
MouseHunt,98.0,6.2,297.0,1997,family
Never Met Picasso,0.0,0.0,0.0,1996,
Office Killer,82.0,5.0,14.0,1997,comedy
Office Killer,82.0,5.0,14.0,1997,horror
Office Killer,82.0,5.0,14.0,1997,thriller
Other Voices Other Rooms,0.0,10.0,1.0,1995,drama
Scream 2,120.0,6.1,856.0,1997,horror
Scream 2,120.0,6.1,856.0,1997,mystery
Stranger in the House,94.0,0.0,0.0,1997,thriller
The Sweet Hereafter,112.0,6.8,108.0,1997,drama
Time Tracers,101.0,0.0,0.0,1997,science fiction
Titanic,194.0,7.5,7770.0,1997,drama
Titanic,194.0,7.5,7770.0,1997,romance
Titanic,194.0,7.5,7770.0,1997,thriller
Tomorrow Never Dies,119.0,6.0,941.0,1997,adventure
Tomorrow Never Dies,119.0,6.0,941.0,1997,action
Tomorrow Never Dies,119.0,6.0,941.0,1997,thriller
Twisted,100.0,4.5,1.0,1996,drama
Full Speed,85.0,6.6,4.0,1996,romance
Full Speed,85.0,6.6,4.0,1996,drama
The Education of Little Tree,115.0,0.0,0.0,1997,drama
The Postman,177.0,6.1,306.0,1997,drama
The Postman,177.0,6.1,306.0,1997,adventure
The Horse Whisperer,170.0,6.7,296.0,1998,drama
The Horse Whisperer,170.0,6.7,296.0,1998,romance
The Winter Guest,108.0,6.9,10.0,1997,drama
Jackie Brown,154.0,7.3,1580.0,1997,comedy
Jackie Brown,154.0,7.3,1580.0,1997,crime
Jackie Brown,154.0,7.3,1580.0,1997,romance
Kundun,134.0,6.8,92.0,1997,drama
Mr. Magoo,84.0,3.9,75.0,1997,comedy
Mr. Magoo,84.0,3.9,75.0,1997,family
The Big Lebowski,117.0,7.8,3001.0,1998,comedy
The Big Lebowski,117.0,7.8,3001.0,1998,crime
Afterglow,119.0,7.2,5.0,1997,drama
Afterglow,119.0,7.2,5.0,1997,romance
Afterglow,119.0,7.2,5.0,1997,comedy
My Life in Pink,88.0,7.2,28.0,1997,drama
My Life in Pink,88.0,7.2,28.0,1997,comedy
Great Expectations,111.0,6.4,131.0,1998,comedy
Great Expectations,111.0,6.4,131.0,1998,drama
Great Expectations,111.0,6.4,131.0,1998,romance
3 Ninjas: High Noon at Mega Mountain,93.0,3.9,38.0,1998,action
3 Ninjas: High Noon at Mega Mountain,93.0,3.9,38.0,1998,comedy
3 Ninjas: High Noon at Mega Mountain,93.0,3.9,38.0,1998,family
Men of Means,80.0,0.0,0.0,1999,drama
Men of Means,80.0,0.0,0.0,1999,action
Caught Up,97.0,4.3,4.0,1998,drama
Caught Up,97.0,4.3,4.0,1998,thriller
Caught Up,97.0,4.3,4.0,1998,crime
Arguing the World,0.0,0.0,0.0,1998,
Firestorm,89.0,4.7,17.0,1998,action
Firestorm,89.0,4.7,17.0,1998,adventure
Firestorm,89.0,4.7,17.0,1998,thriller
Senseless,93.0,5.8,76.0,1998,comedy
Senseless,93.0,5.8,76.0,1998,romance
Wag the Dog,97.0,6.7,273.0,1997,comedy
Wag the Dog,97.0,6.7,273.0,1997,drama
Dark City,100.0,7.2,838.0,1998,mystery
Dark City,100.0,7.2,838.0,1998,science fiction
The Leading Man,100.0,0.0,0.0,1996,thriller
The Leading Man,100.0,0.0,0.0,1996,drama
The Leading Man,100.0,0.0,0.0,1996,romance
Star Kid,101.0,4.9,16.0,1997,action
Star Kid,101.0,4.9,16.0,1997,adventure
Star Kid,101.0,4.9,16.0,1997,family
Star Kid,101.0,4.9,16.0,1997,science fiction
Hard Rain,97.0,5.5,181.0,1998,thriller
Half Baked,82.0,6.4,179.0,1998,comedy
Half Baked,82.0,6.4,179.0,1998,crime
Fallen,124.0,6.6,346.0,1998,thriller
Fallen,124.0,6.6,346.0,1998,fantasy
Fallen,124.0,6.6,346.0,1998,crime
Fallen,124.0,6.6,346.0,1998,drama
Shooting Fish,109.0,7.0,23.0,1997,crime
Shooting Fish,109.0,7.0,23.0,1997,comedy
Shooting Fish,109.0,7.0,23.0,1997,romance
The Prophecy II,87.0,5.9,49.0,1998,fantasy
The Prophecy II,87.0,5.9,49.0,1998,horror
The Prophecy II,87.0,5.9,49.0,1998,thriller
Fallen Angels,96.0,7.7,113.0,1995,drama
Fallen Angels,96.0,7.7,113.0,1995,action
Fallen Angels,96.0,7.7,113.0,1995,romance
Four Days in September,110.0,7.3,22.0,1997,action
Four Days in September,110.0,7.3,22.0,1997,drama
Four Days in September,110.0,7.3,22.0,1997,foreign
Four Days in September,110.0,7.3,22.0,1997,history
Four Days in September,110.0,7.3,22.0,1997,thriller
Spice World,93.0,4.7,124.0,1997,adventure
Spice World,93.0,4.7,124.0,1997,fantasy
Spice World,93.0,4.7,124.0,1997,drama
Spice World,93.0,4.7,124.0,1997,comedy
Spice World,93.0,4.7,124.0,1997,music
Deep Rising,106.0,6.0,155.0,1998,adventure
Deep Rising,106.0,6.0,155.0,1998,action
Deep Rising,106.0,6.0,155.0,1998,horror
Deep Rising,106.0,6.0,155.0,1998,science fiction
Tainted,108.0,5.5,2.0,1998,thriller
Tainted,108.0,5.5,2.0,1998,comedy
A Letter from Death Row,89.0,2.0,1.0,1998,drama
A Letter from Death Row,89.0,2.0,1.0,1998,crime
A Letter from Death Row,89.0,2.0,1.0,1998,mystery
Music from Another Room,104.0,5.7,14.0,1998,comedy
Music from Another Room,104.0,5.7,14.0,1998,drama
Music from Another Room,104.0,5.7,14.0,1998,romance
Mother and Son,73.0,7.6,14.0,1997,drama
The Replacement Killers,87.0,6.0,128.0,1998,action
The Replacement Killers,87.0,6.0,128.0,1998,drama
The Replacement Killers,87.0,6.0,128.0,1998,crime
The Replacement Killers,87.0,6.0,128.0,1998,thriller
B. Monkey,94.0,5.8,14.0,1998,romance
B. Monkey,94.0,5.8,14.0,1998,crime
B. Monkey,94.0,5.8,14.0,1998,drama
The Night Flier,93.0,5.7,60.0,1997,mystery
The Night Flier,93.0,5.7,60.0,1997,horror
The Night Flier,93.0,5.7,60.0,1997,fantasy
Blues Brothers 2000,123.0,5.2,166.0,1998,music
Blues Brothers 2000,123.0,5.2,166.0,1998,action
Blues Brothers 2000,123.0,5.2,166.0,1998,comedy
Blues Brothers 2000,123.0,5.2,166.0,1998,crime
Tokyo Fist,87.0,6.6,29.0,1995,romance
Tokyo Fist,87.0,6.6,29.0,1995,action
Tokyo Fist,87.0,6.6,29.0,1995,drama
Tokyo Fist,87.0,6.6,29.0,1995,thriller
Ride,90.0,6.8,4.0,1998,comedy
The Wedding Singer,95.0,6.5,603.0,1998,romance
The Wedding Singer,95.0,6.5,603.0,1998,comedy
Sphere,134.0,5.8,483.0,1998,science fiction
Ayn Rand: A Sense of Life,145.0,7.2,3.0,1998,documentary
A Further Gesture,96.0,0.0,0.0,1997,drama
A Further Gesture,96.0,0.0,0.0,1997,thriller
A Further Gesture,96.0,0.0,0.0,1997,romance
Little City,90.0,6.0,1.0,1997,comedy
Little City,90.0,6.0,1.0,1997,romance
Palmetto,114.0,5.7,29.0,1998,mystery
Palmetto,114.0,5.7,29.0,1998,thriller
Palmetto,114.0,5.7,29.0,1998,drama
Palmetto,114.0,5.7,29.0,1998,romance
Palmetto,114.0,5.7,29.0,1998,crime
As Good as It Gets,139.0,7.2,946.0,1997,comedy
As Good as It Gets,139.0,7.2,946.0,1997,romance
King of New York,103.0,6.5,130.0,1990,thriller
King of New York,103.0,6.5,130.0,1990,crime
A Paralyzing Fear: The Story of Polio in America,90.0,0.0,0.0,1998,documentary
Men with Guns,89.0,0.0,0.0,1998,drama
Men with Guns,89.0,0.0,0.0,1998,crime
Twilight,94.0,6.1,36.0,1998,drama
Twilight,94.0,6.1,36.0,1998,crime
Twilight,94.0,6.1,36.0,1998,mystery
Twilight,94.0,6.1,36.0,1998,thriller
U.S. Marshals,131.0,6.2,383.0,1998,thriller
U.S. Marshals,131.0,6.2,383.0,1998,crime
U.S. Marshals,131.0,6.2,383.0,1998,action
Welcome to Woop Woop,106.0,6.4,7.0,1998,music
Welcome to Woop Woop,106.0,6.4,7.0,1998,comedy
Welcome to Woop Woop,106.0,6.4,7.0,1998,fantasy
Welcome to Woop Woop,106.0,6.4,7.0,1998,adventure
Love and Death on Long Island,93.0,6.9,11.0,1997,drama
Love and Death on Long Island,93.0,6.9,11.0,1997,romance
Love and Death on Long Island,93.0,6.9,11.0,1997,foreign
Midaq Alley,140.0,6.4,12.0,1995,drama
In God's Hands,96.0,5.0,1.0,1998,adventure
Everest,44.0,6.3,20.0,1998,adventure
Everest,44.0,6.3,20.0,1998,documentary
Hush,95.0,5.9,44.0,1998,drama
Hush,95.0,5.9,44.0,1998,thriller
Suicide Kings,106.0,6.7,86.0,1997,action
Suicide Kings,106.0,6.7,86.0,1997,comedy
Suicide Kings,106.0,6.7,86.0,1997,crime
Suicide Kings,106.0,6.7,86.0,1997,drama
Suicide Kings,106.0,6.7,86.0,1997,thriller
The Man in the Iron Mask,132.0,6.3,1052.0,1998,action
The Man in the Iron Mask,132.0,6.3,1052.0,1998,adventure
The Man in the Iron Mask,132.0,6.3,1052.0,1998,drama
The Newton Boys,113.0,5.9,44.0,1998,crime
The Newton Boys,113.0,5.9,44.0,1998,action
The Newton Boys,113.0,5.9,44.0,1998,drama
Wild Things,108.0,6.3,454.0,1998,thriller
Paulie,91.0,6.0,83.0,1998,comedy
Paulie,91.0,6.0,83.0,1998,family
"A Cool, Dry Place",97.0,5.6,7.0,1998,drama
"A Cool, Dry Place",97.0,5.6,7.0,1998,romance
Fireworks,103.0,7.6,118.0,1997,crime
Fireworks,103.0,7.6,118.0,1997,drama
Primary Colors,143.0,6.1,97.0,1998,comedy
Primary Colors,143.0,6.1,97.0,1998,drama
"Niagara, Niagara",93.0,7.7,9.0,1997,drama
"Niagara, Niagara",93.0,7.7,9.0,1997,romance
Wide Awake,88.0,5.2,12.0,1998,comedy
Wide Awake,88.0,5.2,12.0,1998,drama
Wide Awake,88.0,5.2,12.0,1998,family
A Price Above Rubies,117.0,5.9,6.0,1998,drama
A Price Above Rubies,117.0,5.9,6.0,1998,romance
Eden,106.0,6.0,1.0,1996,drama
Two Girls and a Guy,84.0,5.4,25.0,1997,drama
Two Girls and a Guy,84.0,5.4,25.0,1997,romance
No Looking Back,96.0,5.8,4.0,1998,drama
No Looking Back,96.0,5.8,4.0,1998,comedy
No Looking Back,96.0,5.8,4.0,1998,romance
Storefront Hitchcock,77.0,7.0,1.0,1998,documentary
The Proposition,110.0,5.8,5.0,1998,drama
The Proposition,110.0,5.8,5.0,1998,romance
The Object of My Affection,111.0,5.6,75.0,1998,comedy
The Object of My Affection,111.0,5.6,75.0,1998,drama
